name,smiles,is_papota
aripiprazole,C1=C4C(=CC=C1OCCCCN3CCN(C2=CC=CC(=C2Cl)Cl)CC3)CCC(N4)=O,0
bentazepam,C4=C(C2=C1C3=C(SC1=NC(=O)CN2)CCCC3)C=CC=C4,0
ftormetazine,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(C)CC4)=O,0
Etorphine HCl,CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O.Cl,1
piriqualone,C1=CC=CC(=C1N2C(=NC3=C(C2=O)C=CC=C3)\C=C\C4=NC=CC=C4)C,0
compound 35,CN(C)Cc1oc(CSCCNC2C([N+]([O-])=O)=CC=N2)cc1,0
Spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,0
mesoridazine,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)=O,0
clofibrate,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0
hymecromone,CC1=CC(=O)Oc2cc(O)ccc12,0
fluprednisolone-valerate,[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)C=C1)C(F)C2)C)C(O)C3)CC4)C)C(=O)CO,0
procinonide,[C@@]23(F)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C5C(CC3O)([C@]4(C(=O)COC(=O)CC)OC(O[C@@H]4C5)(C)C)C)C,0
fenpentadiol,C1=CC(=CC=C1C(CC(C)(C)O)(C)O)Cl,0
fludrocortisone-acetate,[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,0
bromoform,C(Br)(Br)Br,0
17,c1ccc(cc1N)c1csc(n1)N=C(N)N,0
Phenazocine,CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)O,1
Estazolam,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,1
17Alpha-methyl-3alpha-17beta-dihydroxy-5alpha-androstane,CC12CCC(CC1CCC3C2CCC4(C3CCC4(C)O)C)O,1
mecillinam,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(O)=O,0
alfadolone,[C@@H]12C4([C@@H](CCC1[C@H]3C(CC2=O)(C(CC3)C(=O)CO)C)C[C@H](O)CC4)C,0
valdipromide,C(C(C(N)=O)(CCC)CCC)CC,0
lofepramine,[H+].C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C.[Cl-],0
moxiraprine,C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3,0
dimelazine,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC4(CN(C)CC4)C,0
simvastatin,[C@H]12[C@@H](OC(C(CC)(C)C)=O)C[C@@H](C)C=C1C=C[C@@H]([C@@H]2CC[C@@H]3C[C@H](CC(O3)=O)O)C,0
ADBÃÂ¢â¬âFUBINACA (N-(1-amino-3-3-dimethyl-1-oxobutan-2-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide),CC(C)(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F,1
Carisoprodol,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,1
fursultiamine,C1=NC(=NC(=C1CN(C(=C(SSCC2CCCO2)\CCO)/C)C=O)N)C,0
pirandamine,C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C,0
Methenolone (1-methyl-17beta-hydroxy-5alpha-androst-1-en-3-one),CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4C3(C(=CC(=O)C4)C)C)C,1
Zaleplon,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,1
Methoxyflurane,COC(F)(F)C(Cl)Cl,0
alphaprodine(betaprodine),C2=C(C1(C(CN(C)CC1)C)OC(CC)=O)C=CC=C2,0
brifentanil,[C@@H]3(N(C1=C(C=CC=C1)F)C(COC)=O)[C@@H](CN(CCN2C(N(CC)N=N2)=O)CC3)C,0
clebopride,C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O,0
tandospirone,[C@H]13[C@H]([C@H]2C[C@@H]1CC2)C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5.C(C(O)(C(=O)O)CC(=O)O)C(=O)O,0
trifluperidol,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,0
mebanazine,C1=CC=CC=C1C(NN)C,0
Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,0
fluocinolone,[C@H]2(C1=CC(=O)C=C[C@@]1([C@@]4([C@@H](C2)[C@@H]3C[C@@H](O)[C@]([C@@]3(C)C[C@@H]4O)(O)C(=O)CO)F)C)F,0
Trimetrexate,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0
Dioxaphetyl butyrate,CCOC(=O)C(CCN1CCOCC1)(C2=CC=CC=C2)C3=CC=CC=C3,1
diphenhydramine,CN(C)CCOC(c1ccccc1)c2ccccc2,0
triclonide,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)CCl)(C[C@H](Cl)[C@@]4(Cl)C3C[C@H](F)C5=CC(=O)C=CC45C)C,0
Lupitidine,Cc1ccc(CC2=CN=C(NCCSCc3oc(cc3)C(C)(C)N)NC2=O)cn1,0
isopropicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C)(C)Oc3ccccc3)C(=O)N2[C@H]1C(O)=O,0
procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,0
norflurane,C(C(F)(F)F)F,0
8-5,CN(C)Cc1oc(cc1)CSCCNC=1NC=C(CN1)Cc1cnc(cc1)C,0
tolbutamide,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,0
betamethasone-dipropionate(dexamethasone-dipropionate),[C@H]34[C@H]2[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@@H](O)C[C@@]3([C@](C(COC(C)=O)=O)(O)[C@H](C4)C)C)F,0
methylphenidate,COC(=O)C(C1CCCCN1)c2ccccc2,0
dizocilpine(MK-801),C1=CC=CC2=C1C3(C4=C(CC2N3)C=CC=C4)C,0
Phenoperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl,1
Normethandrolone (17alpha-methyl-17beta-hydroxyestr-4-en-3-one),CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)CCC34,1
memantine,CC12CC3(CC(C1)(CC(C2)C3)N)C,0
tampramine,CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4,0
cefuroxime-pivoxetil,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)C(=N/OC)\c3occc3)C(=O)N12,0
acetorphan/racecadotril/ecadotril,C2=C(CC(C(NCC(OCC1=CC=CC=C1)=O)=O)CSC(C)=O)C=CC=C2,0
9-C15,c1c2CCOc2c(cc1OC)CN[C@@H]1CCCN[C@H]1c1ccccc1,0
ketorfanol,[C@]235[C@H]([C@H](N(CC1CC1)CC2)CC4=C3C(=CC=C4)O)CCC(C5)=O,0
Quinine,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,0
phenazopyridine,Nc1ccc(N=Nc2ccccc2)c(N)n1,0
Moramide-intermediate,CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)O,1
flupentixol,OCCN1CCN(CC\C=C/2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,0
Formebolone (2-formyl-17alpha-methyl-11alpha-17beta-dihydroxyandrost-1-4-dien-3-one),CC1(CCC2C1(CC(C3C2CCC4=CC(=O)C(=CC34C)C=O)O)C)O,1
Astemizole,COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,0
Temazepam,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,1
dimethylamphetamine(dimethamphetamine),CN(C(C)CC1=CC=CC=C1)C,0
terguride,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)NC(N(CC)CC)=O)C,0
trifluoperazine,C1=C(C=CC3=C1N(CCCN2CCN(CC2)C)C4=C(S3)C=CC=C4)C(F)(F)F,0
Drostanolone (17beta-hydroxy-2alpha-methyl-5alpha-androstan-3-one),CCC(=O)OC1CCC2C1(CCC3C2CCC4C3(CC(C(=O)C4)C)C)C,1
GR94839_B,c1(ccc(cc1)SC)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O,0
edaravone,C2=C(N1N=C(C)CC1=O)C=CC=C2,0
homochlorcyclizine,C1=CC(=CC=C1C(N2CCN(C)CCC2)C3=CC=CC=C3)Cl,0
Cisapride,O.COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,0
ropinirole,C2=C(C1=C(NC(C1)=O)C=C2)CCN(CCC)CCC,0
clofenciclan,C2=C(C1(OCCN(CC)CC)CCCCC1)C=CC(=C2)Cl,0
triclofos,O=[P](O)(OCC(Cl)(Cl)Cl)O,0
Thiafentanil,COCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)C(=O)OC,1
dihydrocodeine,COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,0
doxorubicin,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
Metoprolol,COCCc1ccc(OCC(O)CNC(C)C)cc1,0
4-Fluoro-N-methylcathinone (4-FMC),CC(C(=O)C1=CC=C(C=C1)F)NC,1
flurandrenolide(fludroxycortide),[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)[C@H](C2)F)C)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O,0
demerol,[H+].[Cl-].CCOC(=O)C1(CCN(C)CC1)c2ccccc2,0
niaprazine,C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F,0
Tilidine,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2.CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2.O.Cl.Cl,1
Methyldienolone (17alpha-methyl-17beta-hydroxyestra-4-9(10)-dien-3-one),CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(C)O,1
16,n1c(csc1\[NH]=C(\N)N)c1ccccc1,0
nitrafudam,NC(=N)c1ccc(o1)c2ccccc2N(=O)=O,0
Cloxazolam,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,1
Methyl 2-(1-(5-fluoropentyl)-1H-indole-3-carboxamido)-3-3-dimethylbutanoate,CC(C)(C)C(C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C21)CCCCCF,1
Acetyl Fentanyl (N-(1-phenethylpiperidin-4-yl)-N-phenylacetamide),CC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,1
midecamycin,CCC(=O)OC1CC(=O)OC(C)C\C=C\C=C/C(O)C(C)CC(CC=O)C(O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC)[C@@H](C)O3)[C@@H]([C@H]2O)N(C)C)C1OC,0
norlevorphanol,C1=C(O)C=CC3=C1C24C(C(NCC2)C3)CCCC4,0
dimesone,[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(C)[C@@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)F,0
supidimide,C1=CC=CC3=C1C(N(C2C(NCCC2)=O)[S]3(=O)=O)=O,0
rufinamide,C1=C(C(N)=O)N=N[N]1CC2=C(C=CC=C2F)F,0
Flurazepam,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,1
dabelotine,C1=CC=C3C(=C1OCC2CNCCO2)N(CCC3)C,0
Methyltestosterone (17alpha-methyl-17beta-hydroxyandrost-4-en-3-one),CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,1
chlorothiazide,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,0
N-Ethylamphetamine,CCNC(C)CC1=CC=CC=C1,1
epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,0
GR94839_A,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(C(F)(F)F)cc1,0
ceforanide,NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4CC(O)=O,0
triamcinolone-benetonide,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C(CNC(C6=CC=CC=C6)=O)C)=O)=O,0
axamozide,C1=CC(=CC5=C1N(C4CCN(CC3OC2=C(C=CC=C2)OC3)CC4)C(N5)=O)Cl,0
Nor-2-chlorpromazine,N1(c2c(Sc3c1cccc3)ccc(c2)Cl)CCCN,0
ciclazindol,C1=CC=CC2=C1C(C3=NCCCN23)(C4=CC=CC(=C4)Cl)O,0
fosfomycin,[C@@H]1([P](O)(O)=O)[C@H](C)O1,0
Bethanechol,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,0
prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
azabon,C1=CC(=CC=C1[S](N2CC3CCC(C2)CC3)(=O)=O)N,0
ritipenem,[Na+].C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C([O-])=O)COC(N)=O,0
methyldihydromorphine,[C@@H]25CC1=CC=C(C4=C1[C@@]3([C@H]2CC[C@@H]([C@@H]3O4)OC)CCN5C)O,0
phenelzine sulfate,NNCCc1ccccc1.O[S](O)(=O)=O,0
Psilocybin,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O,1
rifamexil,CCN(CC)c1sc2c3NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]4(C)Oc5c(C)c(O)c(c3O)c(c2n1)c5C4=O)/C,0
Org12692,FC(F)(F)c1c(Cl)nc(N2CCNCC2)cc1,0
oxiperomide,O=C1Nc2ccccc2N1C3CCN(CCOc4ccccc4)CC3,0
atropine-oxide,C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,0
indomethacin(indometacin),C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC,0
benzaprinoxide,C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,0
19,CNC(=NC#N)Nc1cccc(c1)c1csc(n1)N=C(N)N,0
Methenolone (1-methyl-17beta-hydroxy-5alpha-androst-1-en-3-one),CC1=CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4OC(=O)C)C)C,1
sameridine,C1=CC=CC=C1C2(C(N(CC)C)=O)CCN(CCCCCC)CC2,0
iclazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2CCOCC3CC3)=O)C4=CC=CC=C4,0
delorazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2)=O)C3=CC=CC=C3Cl,0
ziprasidone,C1=CC=CC2=C1C(=NS2)N5CCN(CCC4=CC3=C(NC(C3)=O)C=C4Cl)CC5,0
Sulfamethoxazole,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,0
Pregabalin,CC(C)CC(CC(=O)O)CN,1
benztropine,CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4.O[S](O)(=O)=O,0
Guanadrel,NC(N)=NCC1COC2(CCCCC2)O1,0
Clobazam,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1
dopamantine,C4=C(CCNC(C12CC3CC(C1)CC(C2)C3)=O)C=CC(=C4O)O,0
Meclocycline,CN(C)C1C2C(O)C3C(=C)c4c(Cl)ccc(O)c4C(=C3C(=O)C2(O)C(=O)\C(=C(N)/O)C1=O)O,0
oxitriptan,C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N,0
promethazine-HCl,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,0
Mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,0
zoniclezole,C1=C(Cl)C=CC2=C1C(=NO2)C([N]3C=CN=C3)C,0
buramate,OCCOC(=O)NCc1ccccc1,0
1-Phenylcyclohexylamine,C1CCC(CC1)(C2=CC=CC=C2)N,1
eterobarb,C2=C(C1(C(N(C(=O)N(C1=O)COC)COC)=O)CC)C=CC=C2,0
caproxamine,C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N,0
nemonapride,[C@H]2(NC(=O)C1=C(OC)C=C(NC)C(=C1)Cl)[C@H](N(CC2)CC3=CC=CC=C3)C,0
7-K10,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)CNCC3,0
MDMBÃÂ¢â¬âCHMICA- MMBÃÂ¢â¬âCHMINACA (Methyl 2-(1-(cyclohexylmethyl)-1H-indole-3-carboxamido)-3-3-dimethylbutanoate),CC(C)(C)C(C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C21)CC3CCCCC3,1
penthrichloral,C(C1(COC(C(Cl)(Cl)Cl)OC1)CO)O,0
mezlocillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)[S](C)(=O)=O)c4ccccc4)C(=O)N2[C@H]1C(O)=O,0
Halothane,FC(F)(F)C(Cl)Br,0
rolicyprine,C3=C(C2C(NC(=O)C1NC(CC1)=O)C2)C=CC=C3,0
Mianserin,CN1CCN2C(C1)c3ccccc3Cc4ccccc24,0
reserpine,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,0
Methamphetamine,CC(CC1=CC=CC=C1)NC,1
4-Methyl-2-5-dimethoxyamphetamine,CC1=CC(=C(C=C1OC)CC(C)N)OC,1
cephalosporin-c,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C2=O)C(O)=O,0
Phenampromide,CCC(=O)N(C1=CC=CC=C1)C(C)CN2CCCCC2,1
cinfenine,C1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C\C=C\C3=CC=CC=C3)C,0
mevastatin,[C@@H]23[C@@H](CC[C@@H]1C[C@H](CC(O1)=O)O)[C@H](C=CC2=CCC[C@@H]3OC([C@H](CC)C)=O)C,0
duloxetine,C1=CC=C3C(=C1OC(C2=CC=CS2)CCNC)C=CC=C3,0
ketobemidone,C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O,0
estazolam,Clc1ccc2n3cnnc3CN=C(c4ccccc4)c2c1,0
milacemide,C(NCC(N)=O)CCCC,0
cephalothin,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3sccc3)C2=O)C(O)=O,0
3-4-Methylenedioxymethamphetamine,CC(CC1=CC2=C(C=C1)OCO2)NC,1
milipertine,C1=C(OC)C(=CC2=C1C(=C(C)[NH]2)CCN4CCN(C3=CC=CC=C3OC)CC4)OC,0
RO19-4603,CN1Cc2n(cnc2C(=O)OC(C)(C)C)c3ccsc3C1=O,0
fepitrizol,C3=C(C1=NC(=N[N]1C)C2=CC=CN=C2)C(=CC=C3)CO,0
glyburide,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3,0
fropenem,C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(O)=O)[C@H]3CCCO3,0
nisoxetine,C1=CC=CC=C1C(OC2=CC=CC=C2OC)CCNC,0
Mebutamate,CCC(C)C(C)(COC(=O)N)COC(=O)N,1
Mephedrone (4-Methyl-N-methylcathinone),CCNC(C)C(=O)C1=CC=CC=C1,1
sulfonethylmethane,C(C([S](CC)(=O)=O)([S](CC)(=O)=O)C)C,0
embutramide,C1=C(C=CC=C1C(CNC(CCCO)=O)(CC)CC)OC,0
licostinel,C1=C(Cl)C(=C(C2=C1NC(=O)C(N2)=O)[N+](=O)[O-])Cl,0
biotin,C(C2C1C(NC(N1)=O)CS2)CCCC(O)=O,0
mebutamate,C(C(C(CC)C)(COC(N)=O)C)OC(N)=O,0
vitamine(alpha-tocopherol),[C@]2(OC1=C(C(=C(C(=C1CC2)C)O)C)C)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C,0
Chlorhexadol,CC(CC(C)(C)O)OC(C(Cl)(Cl)Cl)O,1
Metazocine,CC1C2CC3=C(C1(CCN2C)C)C=C(C=C3)O,1
sultamicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O.CC4(C)[C@@H](N5[C@@H](CC5=O)[S]4(=O)=O)C(O)=O,0
phenaglycodol,C1=C(C(C(C)(C)O)(C)O)C=CC(=C1)Cl,0
Ethyl loflazepate,CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F,1
Phenobarbital,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,1
perlapine,CN1CCN(CC1)C2=Nc3ccccc3Cc4ccccc24,0
Tilidine,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2.Cl,1
nimetazepam,C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3,0
dimethazan,C1=NC2=C([N]1CCN(C)C)C(N(C)C(N2C)=O)=O,0
thioridazine,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,0
eqvalan,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC3C[C@@H](C\C=C(C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](OC5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)/C=C/C=C/6CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8CC(O[C@@H](C)[C@@H]8O)O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]/%10[C@@H](C)/C=C/C=C/%11CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)OC%13C[C@@H](C\C=C%10C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C,0
bepridil,CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,0
amesergide,[C@H]4(CC3C2=C1C(=C[N](C1=CC=C2)C(C)C)CC3N(C4)C)C(NC5CCCCC5)=O,0
5-6,s1cc(CSCCN\C(NC)=[NH]\C#N)nc1\[NH]=C(\N)N,0
carteolol,CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,0
ethchlorvynol,CCC(O)(\C=C\Cl)C#C,0
Dihydroergotamine,CN1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O,0
phenacemide,C1=CC=CC=C1CC(NC(N)=O)=O,0
benfotiamine,C2=C(CN(C(=C(SC(=O)C1=CC=CC=C1)/CCO[P](=O)(O)O)/C)C=O)C(=NC(=N2)C)N,0
acrocinonide,[C@]12(OC(O[C@@H]1CC3C2(CC(O)C4(F)C3CCC5=CC(=O)C=CC45C)C)C=C)C(=O)CO,0
Sevoflurane,FCOC(C(F)(F)F)C(F)(F)F,0
temocillin,CO[C@]1(NC(=O)C(C(O)=O)c2cscc2)[C@H]3SC(C)(C)[C@@H](N3C1=O)C(O)=O,0
3-4-5-Trimethoxyamphetamine,CC(CC1=CC(=C(C(=C1)OC)OC)OC)N,1
Phentermine,CC(C)(CC1=CC=CC=C1)[NH3+],1
hydrocortisone-butyrate,[C@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(OC(CCC)=O)C(CO)=O,0
Vancomycin,CN[C@H](CC(C)C)C(=O)NC1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@@H](NC6=O)C(O)=O)c3O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2,0
cephaloglycin,O.O.CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,0
AB-FUBINACA (N-(1-amino-3-methyl-1-oxobutan-2-yl)-1-(4-fluorobenzyl)-1H-indazole-3-carboxamide),CC(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F,1
methylprednisolone21hemisuccinate(methylprednisolone-hemisuccinate),[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)C)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,0
Buprenorphine,c12[C@]34[C@@]56[C@H]([N@@](CC7CC7)CC4)Cc2ccc(c1O[C@H]3[C@](OC)([C@H](C5)[C@](C(C)(C)C)(C)O)CC6)O,0
Phenserine,CN1CC[C@]2(C)[C@H]1N(C)c3ccc(OC(=O)Nc4ccccc4)cc23,0
tobicillin,CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3[C@H](SC2(C)C)[C@H](NC(=O)Cc4ccccc4)C3=O)c1,0
arecoline,COC(=O)C1=CCCN(C)C1,0
Mesterolone (1alpha-methyl-17beta-hydroxy-5alpha-androstan-3-one),CC1CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C,1
Zopiclone,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,1
Nicocodeine,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)OC(=O)C6=CN=CC=C6,1
flurithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
Pyridostigminebromide,[Br-].CN(C)C(=O)Oc1ccc[n+](C)c1,0
norfenefrine,NCC(O)c1cccc(O)c1,0
